sentiment,confidence,sentiment_score
neutral,0.8909326791763306,0
neutral,0.9384388327598572,0
neutral,0.953627347946167,0
neutral,0.4872754216194153,0
neutral,0.913892388343811,0
positive,0.9299755096435547,1
positive,0.9467907547950745,1
neutral,0.8457470536231995,0
positive,0.859336793422699,1
positive,0.9291955232620239,1
negative,0.6598939895629883,-1
positive,0.6529958844184875,1
neutral,0.8708121180534363,0
positive,0.7412055134773254,1
neutral,0.9525103569030762,0
neutral,0.952359676361084,0
neutral,0.9254857301712036,0
neutral,0.8833913207054138,0
negative,0.9550405144691467,-1
positive,0.9102025628089905,1
neutral,0.6904042363166809,0
positive,0.5262717604637146,1
negative,0.805111825466156,-1
neutral,0.8827789425849915,0
neutral,0.9403560757637024,0
neutral,0.5190297365188599,0
neutral,0.9269417524337769,0
positive,0.6741036772727966,1
positive,0.7093397974967957,1
neutral,0.7496041059494019,0
neutral,0.7412669062614441,0
neutral,0.8494397401809692,0
positive,0.8007631301879883,1
positive,0.9322025179862976,1
neutral,0.8774505257606506,0
positive,0.8795987367630005,1
negative,0.5623346567153931,-1
negative,0.9600691199302673,-1
positive,0.9106590747833252,1
neutral,0.8388612866401672,0
neutral,0.9252303242683411,0
neutral,0.9274605512619019,0
negative,0.4771890938282013,-1
positive,0.5959118008613586,1
positive,0.9141995310783386,1
negative,0.9182412624359131,-1
negative,0.9489585757255554,-1
neutral,0.9508646726608276,0
neutral,0.8085092306137085,0
neutral,0.672724187374115,0
negative,0.9603119492530823,-1
neutral,0.8786571025848389,0
positive,0.7228931784629822,1
neutral,0.7831670045852661,0
positive,0.9326030611991882,1
negative,0.9648030996322632,-1
positive,0.6163978576660156,1
neutral,0.9335039854049683,0
positive,0.40325555205345154,1
positive,0.9076191186904907,1
positive,0.9246989488601685,1
negative,0.9005885720252991,-1
neutral,0.7614589333534241,0
positive,0.6094807386398315,1
neutral,0.8945136070251465,0
positive,0.9114614129066467,1
neutral,0.9409977197647095,0
neutral,0.7912415266036987,0
neutral,0.6742634177207947,0
positive,0.9377321004867554,1
negative,0.9314013123512268,-1
positive,0.9401870965957642,1
positive,0.9070307016372681,1
neutral,0.6484336256980896,0
negative,0.9077959060668945,-1
neutral,0.9208588600158691,0
neutral,0.7430954575538635,0
negative,0.9460813403129578,-1
negative,0.5253984928131104,-1
negative,0.5615787506103516,-1
positive,0.8587700128555298,1
neutral,0.8804905414581299,0
positive,0.9446842074394226,1
positive,0.6349169611930847,1
neutral,0.4753933250904083,0
neutral,0.756758987903595,0
neutral,0.8407659530639648,0
negative,0.7624019384384155,-1
positive,0.8006529808044434,1
neutral,0.8857845067977905,0
neutral,0.8966812491416931,0
neutral,0.9142580032348633,0
neutral,0.9210439920425415,0
neutral,0.9284194111824036,0
positive,0.9336802363395691,1
neutral,0.7432271838188171,0
neutral,0.9182816743850708,0
neutral,0.5967373251914978,0
neutral,0.9209692478179932,0
neutral,0.8969036340713501,0
neutral,0.8994383215904236,0
neutral,0.8889321088790894,0
positive,0.9277524948120117,1
positive,0.9368499517440796,1
neutral,0.9224095344543457,0
neutral,0.9139136672019958,0
neutral,0.8390088081359863,0
neutral,0.880065381526947,0
negative,0.9531046152114868,-1
negative,0.8450701832771301,-1
negative,0.9598968029022217,-1
neutral,0.7344574928283691,0
neutral,0.9173402786254883,0
negative,0.8717876076698303,-1
neutral,0.8437231779098511,0
neutral,0.7804533839225769,0
positive,0.9104514122009277,1
positive,0.9565119743347168,1
negative,0.9308485388755798,-1
negative,0.9504603147506714,-1
positive,0.8671521544456482,1
neutral,0.6163736581802368,0
positive,0.5262619853019714,1
neutral,0.9493333697319031,0
positive,0.4268314838409424,1
neutral,0.8519143462181091,0
neutral,0.9229943156242371,0
neutral,0.7835266590118408,0
neutral,0.9411514401435852,0
positive,0.892102062702179,1
neutral,0.9271783232688904,0
neutral,0.9279895424842834,0
neutral,0.9053735136985779,0
neutral,0.7938261032104492,0
negative,0.7433105111122131,-1
negative,0.9385741949081421,-1
neutral,0.9430681467056274,0
neutral,0.7891703844070435,0
neutral,0.9376334547996521,0
neutral,0.7386522889137268,0
positive,0.9240875244140625,1
positive,0.9302449822425842,1
neutral,0.8737366199493408,0
positive,0.5172540545463562,1
neutral,0.9214506149291992,0
neutral,0.9047119617462158,0
positive,0.9211509227752686,1
neutral,0.6215584874153137,0
neutral,0.9250838160514832,0
positive,0.5201363563537598,1
negative,0.9513018131256104,-1
neutral,0.9344881772994995,0
negative,0.9662876725196838,-1
positive,0.8374620676040649,1
negative,0.9062843918800354,-1
neutral,0.9423662424087524,0
neutral,0.6263166069984436,0
neutral,0.8661442399024963,0
neutral,0.8941671848297119,0
negative,0.42158859968185425,-1
positive,0.9461915493011475,1
neutral,0.8948131799697876,0
neutral,0.6938450932502747,0
neutral,0.918029248714447,0
negative,0.9652462601661682,-1
positive,0.9427412748336792,1
positive,0.6523948907852173,1
neutral,0.8562123775482178,0
negative,0.9198982119560242,-1
neutral,0.9058180451393127,0
neutral,0.7795563340187073,0
positive,0.8814876079559326,1
positive,0.9266454577445984,1
negative,0.9638652801513672,-1
negative,0.5571908950805664,-1
neutral,0.8382754325866699,0
neutral,0.8519995808601379,0
negative,0.5315091013908386,-1
neutral,0.932919442653656,0
negative,0.5063828825950623,-1
positive,0.7899479866027832,1
negative,0.5699920058250427,-1
neutral,0.9534146189689636,0
neutral,0.7722815871238708,0
positive,0.9268875122070312,1
neutral,0.9229130744934082,0
positive,0.9014533758163452,1
positive,0.9297783374786377,1
negative,0.9739723801612854,-1
neutral,0.7189380526542664,0
neutral,0.9124284386634827,0
neutral,0.8635069131851196,0
negative,0.9738097190856934,-1
neutral,0.8495837450027466,0
neutral,0.9121382236480713,0
positive,0.9023771286010742,1
neutral,0.8963479995727539,0
positive,0.8725934028625488,1
negative,0.9264459013938904,-1
neutral,0.9418502449989319,0
neutral,0.7929460406303406,0
negative,0.8845340609550476,-1
neutral,0.8368505239486694,0
neutral,0.9161715507507324,0
neutral,0.8553873896598816,0
neutral,0.9074177742004395,0
positive,0.8118250966072083,1
negative,0.8172258138656616,-1
negative,0.7210302948951721,-1
neutral,0.9030970931053162,0
neutral,0.8532817959785461,0
neutral,0.5384979248046875,0
positive,0.7475091814994812,1
neutral,0.8762529492378235,0
positive,0.8386420607566833,1
neutral,0.9441621899604797,0
negative,0.7601349949836731,-1
negative,0.9252049922943115,-1
neutral,0.761318027973175,0
neutral,0.9534335732460022,0
neutral,0.895146369934082,0
negative,0.9256500005722046,-1
neutral,0.593804121017456,0
positive,0.7006775140762329,1
neutral,0.909619927406311,0
positive,0.6992075443267822,1
positive,0.7765042185783386,1
neutral,0.5181530714035034,0
negative,0.41047486662864685,-1
neutral,0.945283055305481,0
positive,0.8398277759552002,1
neutral,0.6430675387382507,0
positive,0.8432402610778809,1
neutral,0.9057011604309082,0
neutral,0.5324796438217163,0
negative,0.9687176942825317,-1
neutral,0.9235937595367432,0
negative,0.8383088707923889,-1
neutral,0.8442515134811401,0
neutral,0.8081480860710144,0
neutral,0.7360856533050537,0
negative,0.9518862366676331,-1
positive,0.9157952070236206,1
neutral,0.9460279941558838,0
positive,0.9185603260993958,1
neutral,0.4971345067024231,0
neutral,0.9460812211036682,0
negative,0.6122544407844543,-1
positive,0.9283450841903687,1
neutral,0.81574946641922,0
neutral,0.875475287437439,0
neutral,0.500294029712677,0
neutral,0.8892894983291626,0
neutral,0.541577935218811,0
neutral,0.9092047214508057,0
neutral,0.9470791816711426,0
positive,0.926052451133728,1
neutral,0.5411704778671265,0
neutral,0.940938413143158,0
neutral,0.47463059425354004,0
negative,0.9121637344360352,-1
negative,0.7685732841491699,-1
positive,0.8852431178092957,1
neutral,0.8741591572761536,0
neutral,0.9382898807525635,0
neutral,0.8902882933616638,0
positive,0.9298043251037598,1
positive,0.9313777089118958,1
positive,0.9154465794563293,1
neutral,0.7900139689445496,0
neutral,0.9311935901641846,0
positive,0.8875669240951538,1
negative,0.5738882422447205,-1
neutral,0.8719145655632019,0
neutral,0.9503411650657654,0
positive,0.8443865776062012,1
neutral,0.6844078898429871,0
positive,0.9312283396720886,1
positive,0.9427588582038879,1
positive,0.9294463992118835,1
neutral,0.8286295533180237,0
neutral,0.7082501649856567,0
positive,0.6978927850723267,1
neutral,0.5261236429214478,0
neutral,0.7851287722587585,0
negative,0.6048727631568909,-1
positive,0.5708550214767456,1
neutral,0.8666203022003174,0
positive,0.5426927804946899,1
negative,0.9725624918937683,-1
negative,0.970221757888794,-1
neutral,0.9271318912506104,0
negative,0.47723567485809326,-1
neutral,0.9245656132698059,0
neutral,0.9147870540618896,0
negative,0.869989812374115,-1
positive,0.9326344728469849,1
positive,0.8701860904693604,1
negative,0.8934202790260315,-1
neutral,0.909055233001709,0
positive,0.7341189980506897,1
positive,0.9121811985969543,1
positive,0.6441417932510376,1
positive,0.8944405317306519,1
positive,0.8403803706169128,1
neutral,0.9269689917564392,0
positive,0.8326753377914429,1
positive,0.930198073387146,1
positive,0.866692841053009,1
neutral,0.8229671120643616,0
negative,0.8726785778999329,-1
positive,0.9407707452774048,1
negative,0.9341152310371399,-1
negative,0.9438455700874329,-1
positive,0.8568909168243408,1
neutral,0.5810369253158569,0
positive,0.7955725193023682,1
neutral,0.9437022805213928,0
neutral,0.902320146560669,0
negative,0.9531700015068054,-1
neutral,0.9341710209846497,0
positive,0.8966147899627686,1
neutral,0.9345253705978394,0
positive,0.9455690383911133,1
neutral,0.8679641485214233,0
neutral,0.8899603486061096,0
positive,0.8556255102157593,1
positive,0.9219484329223633,1
neutral,0.7577927112579346,0
neutral,0.9286594986915588,0
neutral,0.8748534917831421,0
neutral,0.6403928399085999,0
neutral,0.6278604865074158,0
neutral,0.6207614541053772,0
neutral,0.8911124467849731,0
positive,0.932651698589325,1
neutral,0.9151740670204163,0
negative,0.6067171096801758,-1
negative,0.5789555907249451,-1
neutral,0.9044936895370483,0
negative,0.7410154938697815,-1
positive,0.9328306317329407,1
positive,0.9479154348373413,1
positive,0.8596644401550293,1
neutral,0.7736842036247253,0
neutral,0.9151169657707214,0
neutral,0.9481499791145325,0
neutral,0.6595568656921387,0
positive,0.9025009274482727,1
positive,0.9299383163452148,1
neutral,0.6249739527702332,0
negative,0.9338244199752808,-1
neutral,0.5788399577140808,0
neutral,0.5143858790397644,0
negative,0.6338152885437012,-1
neutral,0.8319835662841797,0
negative,0.8573962450027466,-1
neutral,0.8853471875190735,0
neutral,0.935153067111969,0
positive,0.8067567348480225,1
neutral,0.6920514702796936,0
positive,0.8640033602714539,1
neutral,0.9088257551193237,0
positive,0.8967955708503723,1
neutral,0.8951853513717651,0
neutral,0.45766517519950867,0
neutral,0.815726637840271,0
negative,0.8009923696517944,-1
positive,0.9229445457458496,1
positive,0.5142140984535217,1
neutral,0.8764826655387878,0
positive,0.7933320999145508,1
negative,0.8671318888664246,-1
positive,0.9278223514556885,1
positive,0.9337621331214905,1
positive,0.9399051070213318,1
positive,0.4532066285610199,1
negative,0.41381320357322693,-1
positive,0.859052836894989,1
neutral,0.5374002456665039,0
neutral,0.8517316579818726,0
neutral,0.8336302638053894,0
neutral,0.8188968300819397,0
positive,0.9481810331344604,1
negative,0.5820371508598328,-1
neutral,0.9233120083808899,0
neutral,0.8605321049690247,0
neutral,0.8884614706039429,0
positive,0.675337553024292,1
neutral,0.9263073801994324,0
neutral,0.5300371646881104,0
neutral,0.5874746441841125,0
positive,0.905660092830658,1
negative,0.9081968069076538,-1
negative,0.8731034994125366,-1
positive,0.48510244488716125,1
positive,0.4231054186820984,1
positive,0.9271098971366882,1
neutral,0.9039243459701538,0
neutral,0.6320186853408813,0
negative,0.832862138748169,-1
positive,0.906907320022583,1
neutral,0.5505295395851135,0
neutral,0.8948158025741577,0
neutral,0.6138761043548584,0
neutral,0.8790218234062195,0
positive,0.8375139832496643,1
negative,0.597697913646698,-1
negative,0.800769031047821,-1
neutral,0.9123667478561401,0
negative,0.9241313338279724,-1
positive,0.5226834416389465,1
positive,0.6969772577285767,1
neutral,0.9271740317344666,0
positive,0.8713328242301941,1
positive,0.8178572654724121,1
positive,0.7261255383491516,1
negative,0.8699181079864502,-1
neutral,0.9511503577232361,0
neutral,0.9206840395927429,0
neutral,0.9006453156471252,0
positive,0.8935885429382324,1
negative,0.8663029670715332,-1
positive,0.9430218935012817,1
negative,0.7467619180679321,-1
positive,0.6329333782196045,1
positive,0.9228261709213257,1
neutral,0.5665885210037231,0
positive,0.5469697117805481,1
negative,0.9738120436668396,-1
positive,0.5292191505432129,1
neutral,0.9150323271751404,0
positive,0.8987708687782288,1
neutral,0.9201741218566895,0
negative,0.8892616629600525,-1
negative,0.9275563359260559,-1
positive,0.8923230767250061,1
positive,0.9382376074790955,1
negative,0.9526617527008057,-1
neutral,0.9000326991081238,0
neutral,0.6740478873252869,0
neutral,0.8021722435951233,0
negative,0.6947578191757202,-1
neutral,0.9266918301582336,0
positive,0.9442961812019348,1
neutral,0.4984685778617859,0
negative,0.790156900882721,-1
neutral,0.5137889385223389,0
neutral,0.705558717250824,0
negative,0.8778267502784729,-1
negative,0.8273521661758423,-1
neutral,0.9198141098022461,0
neutral,0.8274732828140259,0
positive,0.8717842698097229,1
negative,0.8500998020172119,-1
neutral,0.7733336687088013,0
neutral,0.8195793032646179,0
neutral,0.8656423687934875,0
neutral,0.8409149646759033,0
negative,0.8433038592338562,-1
neutral,0.9408329725265503,0
negative,0.8817211985588074,-1
neutral,0.9134455323219299,0
negative,0.7582863569259644,-1
positive,0.595485508441925,1
negative,0.5800989866256714,-1
neutral,0.9006617665290833,0
positive,0.9250743985176086,1
neutral,0.7514448165893555,0
positive,0.9427945613861084,1
positive,0.7872685194015503,1
neutral,0.9384861588478088,0
neutral,0.5656529068946838,0
neutral,0.7382261157035828,0
neutral,0.8428071737289429,0
neutral,0.9092365503311157,0
positive,0.9176666140556335,1
neutral,0.9262075424194336,0
neutral,0.8000561594963074,0
negative,0.895814061164856,-1
negative,0.7723576426506042,-1
positive,0.5132813453674316,1
positive,0.7091612815856934,1
neutral,0.9037736058235168,0
negative,0.9221510291099548,-1
positive,0.572446346282959,1
positive,0.7914884090423584,1
neutral,0.9344074130058289,0
neutral,0.4675734341144562,0
negative,0.9530494809150696,-1
neutral,0.9197025895118713,0
neutral,0.8866243958473206,0
neutral,0.889945924282074,0
negative,0.9616605043411255,-1
negative,0.9669864177703857,-1
neutral,0.5719237327575684,0
neutral,0.9527764916419983,0
neutral,0.7882046699523926,0
negative,0.830315113067627,-1
negative,0.9511486291885376,-1
positive,0.8052292466163635,1
positive,0.6917280554771423,1
positive,0.8289185762405396,1
negative,0.8973619937896729,-1
negative,0.9416455626487732,-1
neutral,0.9040165543556213,0
negative,0.961124062538147,-1
negative,0.812732994556427,-1
neutral,0.8549596071243286,0
negative,0.9369155764579773,-1
neutral,0.497432142496109,0
neutral,0.9388642907142639,0
neutral,0.5183228850364685,0
negative,0.9474127888679504,-1
negative,0.9020271301269531,-1
negative,0.9324359893798828,-1
negative,0.8888278603553772,-1
neutral,0.9206334948539734,0
neutral,0.9202239513397217,0
neutral,0.9275058507919312,0
neutral,0.8378636837005615,0
neutral,0.8918337821960449,0
neutral,0.9258378148078918,0
positive,0.8892349600791931,1
neutral,0.6453256011009216,0
neutral,0.810255229473114,0
positive,0.9282037615776062,1
negative,0.9364911317825317,-1
negative,0.9674298167228699,-1
negative,0.7945820689201355,-1
positive,0.5954498052597046,1
negative,0.930644690990448,-1
positive,0.9401076436042786,1
positive,0.5077746510505676,1
negative,0.5244079828262329,-1
neutral,0.9149287939071655,0
positive,0.9303507208824158,1
positive,0.55488121509552,1
positive,0.8135242462158203,1
positive,0.9362738132476807,1
neutral,0.9299593567848206,0
neutral,0.9450697302818298,0
neutral,0.7447752356529236,0
neutral,0.5774396061897278,0
neutral,0.8730320334434509,0
neutral,0.9411815404891968,0
negative,0.7658116221427917,-1
neutral,0.9097082614898682,0
neutral,0.8267821669578552,0
negative,0.6380903720855713,-1
positive,0.9171584248542786,1
positive,0.8300424218177795,1
neutral,0.9469886422157288,0
positive,0.7417434453964233,1
positive,0.699095606803894,1
neutral,0.9234904050827026,0
neutral,0.9406517148017883,0
negative,0.4455134868621826,-1
neutral,0.6235949993133545,0
positive,0.8631903529167175,1
neutral,0.9367576837539673,0
positive,0.9331768751144409,1
neutral,0.9172236323356628,0
neutral,0.8900327682495117,0
positive,0.9427660703659058,1
neutral,0.6965906620025635,0
positive,0.49415016174316406,1
positive,0.6570972800254822,1
neutral,0.7304600477218628,0
positive,0.9199795126914978,1
neutral,0.8846608400344849,0
neutral,0.9375917315483093,0
positive,0.7651559114456177,1
positive,0.8273751139640808,1
neutral,0.8270666599273682,0
negative,0.9234670996665955,-1
positive,0.5041167140007019,1
positive,0.6834416389465332,1
positive,0.9431858062744141,1
neutral,0.8972353935241699,0
negative,0.961024820804596,-1
positive,0.662281334400177,1
positive,0.9534196853637695,1
neutral,0.6076967716217041,0
neutral,0.5863337516784668,0
negative,0.9687504768371582,-1
negative,0.746455729007721,-1
negative,0.9700840711593628,-1
positive,0.8182426691055298,1
neutral,0.7761692404747009,0
negative,0.9288707971572876,-1
neutral,0.9366083145141602,0
neutral,0.9086074233055115,0
positive,0.9400053024291992,1
neutral,0.925536572933197,0
positive,0.9411632418632507,1
neutral,0.5403168201446533,0
negative,0.8852576613426208,-1
negative,0.9482771158218384,-1
neutral,0.9486854672431946,0
neutral,0.9379761815071106,0
negative,0.956344485282898,-1
negative,0.9715054035186768,-1
neutral,0.8428217172622681,0
negative,0.9677006602287292,-1
negative,0.946025013923645,-1
neutral,0.9358435869216919,0
positive,0.8289233446121216,1
neutral,0.49970775842666626,0
neutral,0.9077789187431335,0
neutral,0.7525749206542969,0
neutral,0.9371524453163147,0
positive,0.6430035829544067,1
positive,0.9409955143928528,1
neutral,0.9236202239990234,0
neutral,0.907625138759613,0
neutral,0.8940185904502869,0
negative,0.8827020525932312,-1
neutral,0.915607750415802,0
neutral,0.6083804965019226,0
neutral,0.5896848440170288,0
positive,0.9490036964416504,1
positive,0.8783329725265503,1
negative,0.9500168561935425,-1
negative,0.8042429089546204,-1
positive,0.9388377070426941,1
neutral,0.9131395816802979,0
neutral,0.9088748693466187,0
neutral,0.873794674873352,0
neutral,0.8384169340133667,0
neutral,0.9289823770523071,0
positive,0.8993471264839172,1
positive,0.9484732747077942,1
positive,0.9014968872070312,1
positive,0.9509786367416382,1
neutral,0.6971116065979004,0
neutral,0.5337919592857361,0
negative,0.8997162580490112,-1
negative,0.9654895663261414,-1
neutral,0.7175185084342957,0
positive,0.8301678895950317,1
neutral,0.9382640719413757,0
positive,0.712634265422821,1
neutral,0.9038372039794922,0
negative,0.5450164675712585,-1
neutral,0.8660147786140442,0
neutral,0.9349818825721741,0
positive,0.9070968627929688,1
neutral,0.6715625524520874,0
negative,0.962158739566803,-1
neutral,0.8394616842269897,0
positive,0.8714375495910645,1
negative,0.7672716975212097,-1
neutral,0.9083839654922485,0
negative,0.9668111205101013,-1
negative,0.9657778143882751,-1
positive,0.9108205437660217,1
neutral,0.6108144521713257,0
neutral,0.8417085409164429,0
negative,0.9459720849990845,-1
neutral,0.7768442630767822,0
neutral,0.9548839926719666,0
negative,0.6157019734382629,-1
neutral,0.9495583176612854,0
neutral,0.9507834315299988,0
neutral,0.7433104515075684,0
neutral,0.6555503606796265,0
neutral,0.9517008066177368,0
neutral,0.9467461109161377,0
positive,0.7431979775428772,1
neutral,0.9118162989616394,0
neutral,0.8205020427703857,0
positive,0.931669294834137,1
neutral,0.9196049571037292,0
neutral,0.8162306547164917,0
neutral,0.8419653177261353,0
neutral,0.8998618721961975,0
neutral,0.8629811406135559,0
neutral,0.8734496831893921,0
positive,0.5199933648109436,1
positive,0.5557916164398193,1
neutral,0.9404656887054443,0
neutral,0.9172559976577759,0
negative,0.9683140516281128,-1
neutral,0.9374555349349976,0
negative,0.9445546865463257,-1
neutral,0.9222726225852966,0
negative,0.9529699087142944,-1
neutral,0.886992871761322,0
neutral,0.6925432085990906,0
neutral,0.9265106320381165,0
negative,0.9706741571426392,-1
negative,0.9345406889915466,-1
negative,0.7095272541046143,-1
negative,0.9473412036895752,-1
negative,0.9482812881469727,-1
negative,0.8584206104278564,-1
negative,0.9174787402153015,-1
neutral,0.6850970983505249,0
negative,0.8279914259910583,-1
negative,0.9687070846557617,-1
negative,0.9534704089164734,-1
negative,0.9689977765083313,-1
negative,0.9603899717330933,-1
negative,0.9628996253013611,-1
positive,0.9036850333213806,1
negative,0.9191826581954956,-1
neutral,0.8805131316184998,0
positive,0.8578974008560181,1
negative,0.6508961915969849,-1
neutral,0.9305294752120972,0
negative,0.9524173140525818,-1
positive,0.9271975159645081,1
neutral,0.9430050253868103,0
neutral,0.8447859883308411,0
neutral,0.48648393154144287,0
neutral,0.8059307336807251,0
neutral,0.9429179430007935,0
neutral,0.9500994086265564,0
positive,0.5735200047492981,1
neutral,0.9483258724212646,0
neutral,0.8511672019958496,0
neutral,0.9535852074623108,0
negative,0.8591176867485046,-1
neutral,0.6572113633155823,0
neutral,0.6970192193984985,0
neutral,0.9427129626274109,0
negative,0.927818775177002,-1
negative,0.7883784174919128,-1
neutral,0.745208203792572,0
neutral,0.9016424417495728,0
neutral,0.9351654648780823,0
positive,0.8863322138786316,1
neutral,0.9446232914924622,0
positive,0.6269616484642029,1
negative,0.9634034037590027,-1
neutral,0.9473345875740051,0
positive,0.7279238104820251,1
positive,0.6850014925003052,1
positive,0.9265530109405518,1
neutral,0.9167503118515015,0
negative,0.9747399091720581,-1
positive,0.7183289527893066,1
positive,0.7740110158920288,1
negative,0.5094169974327087,-1
positive,0.8698893189430237,1
positive,0.6981298327445984,1
positive,0.9542552828788757,1
negative,0.7355023622512817,-1
neutral,0.9479067325592041,0
neutral,0.5708246827125549,0
neutral,0.9173710942268372,0
negative,0.9702636003494263,-1
positive,0.9412645697593689,1
positive,0.9524456858634949,1
negative,0.9430270791053772,-1
neutral,0.9166839718818665,0
neutral,0.9445663690567017,0
neutral,0.6164566874504089,0
positive,0.9329738020896912,1
negative,0.9640583395957947,-1
neutral,0.7626646757125854,0
neutral,0.7633156180381775,0
neutral,0.9301640391349792,0
positive,0.8050010204315186,1
negative,0.627544105052948,-1
positive,0.5729562044143677,1
neutral,0.9309395551681519,0
positive,0.8935772180557251,1
neutral,0.949240505695343,0
neutral,0.9441515207290649,0
neutral,0.9218190908432007,0
negative,0.9690533876419067,-1
neutral,0.5253787636756897,0
positive,0.9268977046012878,1
neutral,0.8737519979476929,0
neutral,0.568564772605896,0
neutral,0.7961421012878418,0
neutral,0.8070618510246277,0
neutral,0.9354648590087891,0
neutral,0.9024780988693237,0
positive,0.8405660390853882,1
positive,0.8990499377250671,1
positive,0.9298955202102661,1
positive,0.9256332516670227,1
neutral,0.6838825941085815,0
positive,0.6890029311180115,1
negative,0.9265497326850891,-1
negative,0.9689279198646545,-1
negative,0.3832626938819885,-1
positive,0.9515883326530457,1
neutral,0.8857237100601196,0
neutral,0.5052562952041626,0
neutral,0.9189839959144592,0
positive,0.8782436847686768,1
neutral,0.6784395575523376,0
positive,0.6195960640907288,1
neutral,0.9452461004257202,0
neutral,0.8969324231147766,0
neutral,0.8387876749038696,0
negative,0.731697678565979,-1
negative,0.9220024347305298,-1
positive,0.8486791849136353,1
negative,0.9686588644981384,-1
positive,0.7526218891143799,1
positive,0.9364821314811707,1
neutral,0.8694283962249756,0
neutral,0.692532479763031,0
neutral,0.9328822493553162,0
neutral,0.8490680456161499,0
neutral,0.8640689849853516,0
neutral,0.8174338340759277,0
positive,0.8960098028182983,1
neutral,0.9318220615386963,0
positive,0.872465193271637,1
positive,0.4833980202674866,1
negative,0.9662494659423828,-1
neutral,0.9492084383964539,0
neutral,0.9342501759529114,0
negative,0.7017779350280762,-1
neutral,0.8996168971061707,0
neutral,0.4979604482650757,0
neutral,0.5347467660903931,0
neutral,0.9327146410942078,0
neutral,0.8266088962554932,0
neutral,0.8969547748565674,0
neutral,0.9232938289642334,0
positive,0.9331147074699402,1
positive,0.8826830387115479,1
neutral,0.8555973172187805,0
negative,0.8996344208717346,-1
neutral,0.599003255367279,0
neutral,0.7343920469284058,0
positive,0.9198679327964783,1
positive,0.5001345872879028,1
neutral,0.9306095242500305,0
neutral,0.658850371837616,0
neutral,0.940114438533783,0
positive,0.9125241041183472,1
neutral,0.6306416988372803,0
neutral,0.7904749512672424,0
positive,0.8291870355606079,1
neutral,0.4688393771648407,0
negative,0.7459847927093506,-1
negative,0.9526579976081848,-1
neutral,0.8678784966468811,0
positive,0.9340963363647461,1
negative,0.95473712682724,-1
negative,0.9062789678573608,-1
positive,0.9415505528450012,1
negative,0.7339112162590027,-1
neutral,0.6810181140899658,0
neutral,0.9369734525680542,0
positive,0.8041063547134399,1
negative,0.7812418937683105,-1
negative,0.9673974514007568,-1
neutral,0.8344630002975464,0
negative,0.9714566469192505,-1
positive,0.8527979254722595,1
neutral,0.9476521015167236,0
neutral,0.7564196586608887,0
neutral,0.8909128308296204,0
neutral,0.8843667507171631,0
neutral,0.7704851031303406,0
positive,0.5402320623397827,1
neutral,0.9035254716873169,0
neutral,0.870201826095581,0
negative,0.9683412909507751,-1
neutral,0.8716585040092468,0
positive,0.904596745967865,1
neutral,0.5677363872528076,0
negative,0.97406005859375,-1
neutral,0.7798246145248413,0
neutral,0.885928750038147,0
neutral,0.9232771396636963,0
neutral,0.9031051993370056,0
neutral,0.8786237239837646,0
positive,0.9349172115325928,1
neutral,0.8792455792427063,0
neutral,0.9346128106117249,0
negative,0.8622683882713318,-1
neutral,0.9214376211166382,0
neutral,0.704491913318634,0
neutral,0.8329243659973145,0
neutral,0.6490866541862488,0
neutral,0.905438244342804,0
positive,0.9540995955467224,1
neutral,0.9248760342597961,0
neutral,0.7223324775695801,0
neutral,0.5907155275344849,0
neutral,0.9179722666740417,0
neutral,0.9035569429397583,0
negative,0.9668634533882141,-1
neutral,0.9386689066886902,0
negative,0.728325366973877,-1
neutral,0.6213105916976929,0
neutral,0.7365964651107788,0
neutral,0.8367204666137695,0
positive,0.8999699950218201,1
neutral,0.6452143788337708,0
negative,0.8465633988380432,-1
positive,0.7944706082344055,1
neutral,0.8517655730247498,0
negative,0.7824962735176086,-1
neutral,0.7042028903961182,0
positive,0.7498723864555359,1
negative,0.9609559178352356,-1
negative,0.9606691598892212,-1
neutral,0.727084219455719,0
positive,0.9328476190567017,1
positive,0.5531268119812012,1
positive,0.833850085735321,1
positive,0.43381935358047485,1
neutral,0.9145011305809021,0
positive,0.5505738258361816,1
neutral,0.5637725591659546,0
neutral,0.8882760405540466,0
positive,0.6397579908370972,1
negative,0.7753331065177917,-1
neutral,0.9371035695075989,0
positive,0.6948245167732239,1
negative,0.6975867748260498,-1
neutral,0.6858814358711243,0
positive,0.5227919220924377,1
negative,0.971961498260498,-1
neutral,0.9527924656867981,0
neutral,0.9481913447380066,0
negative,0.6769450306892395,-1
neutral,0.9275959134101868,0
neutral,0.9261022210121155,0
negative,0.896990180015564,-1
positive,0.7367984652519226,1
neutral,0.9283846616744995,0
negative,0.9477444291114807,-1
positive,0.8764364123344421,1
negative,0.8285332918167114,-1
neutral,0.9395831823348999,0
neutral,0.6652237176895142,0
negative,0.9495306015014648,-1
neutral,0.8984790444374084,0
neutral,0.8590980768203735,0
negative,0.9265745282173157,-1
positive,0.6998891234397888,1
neutral,0.9435243606567383,0
negative,0.9685812592506409,-1
negative,0.9650649428367615,-1
neutral,0.8799639344215393,0
positive,0.9365501999855042,1
neutral,0.948586106300354,0
negative,0.9711465835571289,-1
neutral,0.9249085783958435,0
neutral,0.8878286480903625,0
negative,0.8904051184654236,-1
negative,0.9601442813873291,-1
negative,0.9677882790565491,-1
